Month,Longitude,Latitude,Location,Crimetype,Town,POPULATION
2017-05,-7.344713,54.991204,Rathlin Drive,OTCR,NA,NA
2016-08,-5.778261,54.567829,Ballystockart Road,BURG,NA,NA
2016-12,-5.940061,54.621081,Rosemount Gardens,Other theft,NA,NA
2016-07,-5.898051,54.592307,Lord Street,ASBO,NA,NA
2015-01,-5.934622,54.595794,Howard Street,ASBO,NA,NA
2016-10,-6.0111,54.060387,Greencastle Road,ASBO,NA,NA
2016-03,-5.76374,54.398238,Rademon Court,VECR,NA,NA
2015-04,-6.661196,55.13642,The Crescent,ASBO,NA,NA
2016-07,-6.703511,54.248189,High Street,Other theft,NA,NA
2015-01,-6.39584,54.189777,Ard Aveen Park,ASBO,NA,NA
2017-11,-5.991051,54.586771,Norglen Road,VISO,NA,NA
2016-01,-5.959391,54.605181,Mayo Place,CDAR,NA,NA
2015-02,-5.896875,54.212314,Shimna Mile,ASBO,NA,NA
2015-01,-5.925996,54.617237,Gainsborough Drive,ASBO,NA,NA
2017-11,-5.715024,54.320758,Vianstown Park,VISO,NA,NA
2017-06,-6.644165,54.553098,Claremount Drive,ASBO,NA,NA
2017-06,-6.334044,54.175497,High Street,ASBO,NA,NA
2016-03,-6.349816,54.188643,Larchmount,BURG,NA,NA
2017-08,-5.949178,54.596814,Lisvarna Heights,Other theft,NA,NA
2016-01,-5.954054,54.680052,Ferndale Road,Drugs,NA,NA
2016-04,-5.954735,54.559135,Malone Road,OTCR,NA,NA
2017-04,-6.348268,54.18404,Derrybeg Drive,VISO,NA,NA
2015-02,-6.333434,54.465417,North Street,CDAR,NA,NA
2015-06,-6.638607,55.116442,Newbridge Drive,Other theft,NA,NA
2015-09,-6.765447,54.510636,Oaks Road,ASBO,NA,NA
2016-11,-5.937243,54.615255,Antrim Road,CDAR,NA,NA
2015-06,-6.60812,54.750262,Greenvale Park,CDAR,NA,NA
2015-08,-6.017968,54.379832,Dromore Street,Other theft,NA,NA
2015-03,-5.701252,54.594424,Regent Street,CDAR,NA,NA
2017-11,-5.827365,54.733194,Meadow Hill,ASBO,NA,NA
2016-06,-7.397394,54.55749,O'Brien Park,VECR,NA,NA
2016-01,-5.867,54.607937,Ashbrook Drive,ASBO,NA,NA
2015-05,-5.921364,54.644005,Shore Road,VISO,NA,NA
2017-10,-5.716178,54.329325,Church Avenue,Drugs,NA,NA
2015-12,-5.68028,54.656518,Rugby Avenue,CDAR,NA,NA
2017-01,-6.503999,54.4097,Battlehill Road,VECR,NA,NA
2016-02,-7.314602,54.873228,Church View,ASBO,NA,NA
2015-06,-7.295746,54.999509,Faulkner Court,VISO,NA,NA
2017-10,-6.46252,54.424516,Westland Road,VISO,NA,NA
2016-04,-5.981396,54.565549,Orchardville Crescent,VISO,NA,NA
2016-08,-6.046537,54.510275,Haslems Lane,ASBO,NA,NA
2015-03,-5.982349,54.617588,Glencairn Way,CDAR,NA,NA
2017-01,-6.028613,54.79977,Braepark Road,ASBO,NA,NA
2016-07,-6.768455,54.503543,Church Street,ROBY,NA,NA
2015-10,-7.634257,54.468488,Sallys Wood,CDAR,NA,NA
2016-10,-5.895581,54.530078,Saintfield Road,VECR,NA,NA
2016-07,-5.939954,54.581221,Park Lane,BURG,NA,NA
2016-10,-5.966987,54.558974,Finch Grove,VISO,NA,NA
2016-06,-5.545315,54.63504,Erindee Court,CDAR,NA,NA
2016-08,-5.961945,54.61323,Kerrera Street,Other theft,NA,NA
2016-11,-5.690213,54.592614,Movilla Street,ASBO,NA,NA
2016-07,-5.92988,54.595012,Franklin Street,OTCR,NA,NA
2017-08,-5.940447,54.641016,Downview Park West,ASBO,NA,NA
2015-04,-5.88286,54.58985,Greenville Road,Drugs,NA,NA
2017-10,-7.320592,54.997629,Shipquay Place,CDAR,NA,NA
2016-11,-5.898748,54.591088,Kingscourt Close,BITH,NA,NA
2016-01,-6.197886,54.307808,Glebe Road,Other theft,NA,NA
2015-12,-7.138083,54.76648,Glenelly Road,Other theft,NA,NA
2016-09,-6.001005,54.677548,Hydepark Road,VISO,NA,NA
2015-08,-5.95079,54.598612,Conway Street,VECR,NA,NA
2015-04,-5.850996,54.36762,Riverside,ASBO,NA,NA
2017-07,-5.706933,54.577055,Lansdowne Avenue,Drugs,NA,NA
2015-01,-5.948288,54.668634,Elmfield Park,VECR,NA,NA
2016-12,-6.285974,54.865418,Balmoral Avenue,VISO,NA,NA
2017-08,-5.76147,54.396372,Downpatrick Street,ASBO,NA,NA
2017-03,-5.90057,54.557479,Glenholm Avenue,ASBO,NA,NA
2016-07,-7.319935,54.499351,Ashfield Gardens,ASBO,NA,NA
2017-12,-6.48066,54.96092,Rock View Park,VECR,NA,NA
2016-10,-6.751025,54.483338,Neville Drive,ASBO,NA,NA
2015-12,-5.930563,54.594988,Franklin Street,Other theft,NA,NA
2015-03,-6.006181,54.743042,Mill Road,Other theft,NA,NA
2016-07,-5.962857,54.58629,St. Katharines Road,VISO,NA,NA
2016-01,-5.716689,54.327879,Market Lane,VISO,NA,NA
2015-10,-5.933083,54.595336,Brunswick Street,ASBO,NA,NA
2015-09,-5.887483,54.577369,Montgomery Road,Other theft,NA,NA
2016-06,-6.65186,55.203564,Victoria Street,ASBO,NA,NA
2015-03,-5.932878,54.599682,Chapel Lane,BURG,NA,NA
2016-06,-5.826759,54.530271,Church Lodge,VECR,NA,NA
2017-11,-6.718638,55.183767,The Promenade,VISO,NA,NA
2017-11,-5.988564,54.5754,South Link,VISO,NA,NA
2015-12,-5.534142,54.486843,Church Avenue,ASBO,NA,NA
2017-06,-5.910685,54.58611,Ravenhill Court,Other theft,NA,NA
2015-06,-6.397515,54.23794,Knockduff Road,VISO,NA,NA
2016-06,-5.790466,54.73533,Broadlands,ASBO,NA,NA
2015-06,-5.80763,54.715677,North Street,VISO,NA,NA
2017-01,-6.071191,54.500904,Priests Lane,VECR,NA,NA
2016-02,-6.519866,54.295398,Bunker Hill,BURG,NA,NA
2017-01,-6.028906,54.510546,Ashmount Gardens,ASBO,NA,NA
2015-06,-6.274405,54.347418,Linenhall Street,ASBO,NA,NA
2017-07,-5.95156,54.584213,Fane Street,CDAR,NA,NA
2016-09,-7.608761,54.352369,Ashdale,ASBO,NA,NA
2016-04,-5.989812,54.586499,Norglen Gardens,Other theft,NA,NA
2017-01,-5.998226,54.573601,Tullymore Gardens,VISO,NA,NA
2017-12,-7.321801,54.995453,The Diamond,SHOP,NA,NA
2016-07,-5.918121,54.600758,Station Street,ASBO,NA,NA
2016-10,-5.899607,54.595434,Lord Street,VISO,NA,NA
2015-09,-7.647556,54.347808,The Brook,ASBO,NA,NA
2015-07,-5.876163,54.831087,Belfast Road,Other theft,NA,NA
2015-03,-5.941976,54.581301,Eglantine Avenue,ASBO,NA,NA
2017-02,-5.942179,54.600595,Finn Square,CDAR,NA,NA
2016-05,-5.923696,54.590656,Cromac Place,CDAR,NA,NA
2015-01,-5.933066,54.591086,Dublin Road,ASBO,NA,NA
2017-09,-6.328608,54.742562,The Pines,VISO,NA,NA
2016-08,-6.280541,54.351109,Windyridge,VISO,NA,NA
2016-04,-7.329352,54.999843,Infirmary Road,ASBO,NA,NA
2015-02,-5.668234,54.659557,Market Street,CDAR,NA,NA
2015-04,-5.660591,54.396588,Annsfield Park,VISO,NA,NA
2015-06,-6.6517,55.202727,Dunluce Avenue,VISO,NA,NA
2017-12,-5.968655,54.612148,Donaldson Crescent,VISO,NA,NA
2016-12,-6.502096,55.068674,Garryduff Road,VISO,NA,NA
2016-06,-7.321402,54.993142,Kennedy Street,VISO,NA,NA
2015-08,-6.3468,54.179752,Clanrye Avenue,ASBO,NA,NA
2017-12,-5.930851,54.601812,North Street,ASBO,NA,NA
2016-12,-5.779119,54.728726,Trailcock Road,ASBO,NA,NA
2016-05,-5.999062,54.754506,Cameron Court,SHOP,NA,NA
2016-03,-5.923999,54.598389,Victoria Square,CDAR,NA,NA
2015-06,-5.933066,54.591086,Dublin Road,Drugs,NA,NA
2017-10,-5.925203,54.602102,Victoria Street,ASBO,NA,NA
2017-07,-5.71286,54.75869,Islandmagee Road,CDAR,NA,NA
2017-08,-5.98409,54.569844,Stockmans Way,Other theft,NA,NA
2016-12,-5.872617,54.599356,Belmont Close,ASBO,NA,NA
2016-07,-6.353689,55.042771,Ballyportery Road,BURG,NA,NA
2016-08,-7.316116,55.02837,Bradley Park,ASBO,NA,NA
2017-03,-6.337776,54.178675,Canal Quay,VISO,NA,NA
2017-03,-7.653937,54.342311,Coleshill Park,ASBO,NA,NA
2015-07,-6.519121,54.293898,Willow Dean,VISO,NA,NA
2016-08,-7.279396,55.040734,Ballynagard Crescent,ASBO,NA,NA
2016-06,-6.64995,55.197812,Windsor Place,ASBO,NA,NA
2015-11,-5.946576,54.615612,Harcourt Drive,ASBO,NA,NA
2016-07,-5.672768,54.661864,Gray'S Hill,BURG,NA,NA
2016-11,-7.630614,54.340481,Derrychara Road,SHOP,NA,NA
2016-12,-6.604369,54.748701,Piney Hill,ASBO,NA,NA
2016-05,-6.015081,54.565703,Stewartstown Road,ASBO,NA,NA
2017-09,-5.908971,54.674152,Princes Avenue,VECR,NA,NA
2016-01,-5.93162,54.539631,Ballycoan Road,VISO,NA,NA
2017-11,-5.949679,54.58994,Empire Drive,VISO,NA,NA
2017-09,-5.94028,54.582125,Wellington Park Terrace,VISO,NA,NA
2015-05,-5.922012,54.628877,Oakmount Drive,SHOP,NA,NA
2016-01,-7.361106,54.182839,High Street,OTCR,NA,NA
2017-09,-5.915022,54.565412,Galwally Avenue,BURG,NA,NA
2017-05,-6.44819,55.148078,Moyarget Road,ASBO,NA,NA
2017-11,-6.642607,55.200363,Randal Park,ASBO,NA,NA
2016-01,-5.925203,54.602102,Victoria Street,VISO,NA,NA
2017-10,-6.677941,55.128437,Winston Way,ASBO,NA,NA
2015-03,-5.796114,54.598049,Dunleady Park,ASBO,NA,NA
2015-09,-7.305876,54.599319,John Street,VISO,NA,NA
2015-03,-5.921852,54.627158,York Park,PUBO,NA,NA
2017-11,-5.932499,54.598004,College Street,VECR,NA,NA
2015-12,-6.370775,54.265299,Gambles Road,VECR,NA,NA
2016-09,-5.934882,54.589437,Donegall Road,VISO,NA,NA
2017-09,-6.214776,54.621869,Mill Road,VECR,NA,NA
2017-08,-6.085986,54.528184,Glenwood Court,VISO,NA,NA
2015-05,-5.899915,54.55338,Carnbrae Avenue,ASBO,NA,NA
2017-09,-6.743235,54.855633,Ranaghan Road,CDAR,NA,NA
2016-05,-6.328232,54.469693,Antrim Close,ASBO,NA,NA
2016-05,-5.926351,54.611475,Orchard Street,Other theft,NA,NA
2015-09,-7.28114,54.609596,Mullaghmore Drive,ASBO,NA,NA
2016-11,-6.36349,54.437338,Garrymore,CDAR,NA,NA
2017-01,-6.92774,54.593954,Main Street,VISO,NA,NA
2015-05,-5.94008,54.595573,Stanley Street,ASBO,NA,NA
2017-07,-6.666358,55.125984,Beresford Avenue,CDAR,NA,NA
2015-01,-5.932635,54.591645,Ventry Street,VISO,NA,NA
2016-07,-5.839824,54.633242,Beech End,ASBO,NA,NA
2017-12,-5.64846,54.282609,Ballyclander Road,ASBO,NA,NA
2015-05,-6.347862,54.179622,Clanrye Avenue,ASBO,NA,NA
2017-09,-5.925399,54.585151,University Avenue,CDAR,NA,NA
2015-04,-5.668506,54.659688,Market Street,SHOP,NA,NA
2017-02,-5.910804,54.563829,Saintfield Road,VISO,NA,NA
2016-10,-6.340907,54.174298,Corn Market,SHOP,NA,NA
2016-01,-5.937639,54.584479,Elmwood Avenue,Other theft,NA,NA
2015-03,-7.343588,55.00266,Glenowen Park,VECR,NA,NA
2017-08,-6.080389,54.511832,Mornington Avenue,ASBO,NA,NA
2016-09,-5.632742,54.667531,East Circular Road,CDAR,NA,NA
2016-04,-5.777136,54.815351,Newpark,CDAR,NA,NA
2017-05,-7.349607,55.01119,Grangemore Park,BITH,NA,NA
2015-11,-6.00036,54.576134,Ramoan Gardens,ASBO,NA,NA
2015-08,-5.933461,54.593357,Hope Street,VECR,NA,NA
2017-02,-6.048656,54.552619,Mount Eagles Park,ASBO,NA,NA
2017-01,-5.717352,54.827898,Gobbins Road,Other theft,NA,NA
2017-02,-5.660811,54.59399,Movilla Mews,ASBO,NA,NA
2016-12,-5.535829,54.490103,Mill Heights,VISO,NA,NA
2017-02,-5.903944,54.599579,Newtownards Road,BURG,NA,NA
2017-03,-6.446518,54.416189,Ridgeway Park North,VISO,NA,NA
2015-06,-5.996889,54.577838,Coolnasilla Park West,VISO,NA,NA
2017-10,-6.815213,54.532893,Lismore Drive,ASBO,NA,NA
2015-04,-5.981447,54.585155,Norbury Street,ASBO,NA,NA
2015-03,-5.923999,54.598389,Victoria Square,Drugs,NA,NA
2017-03,-5.925779,54.586208,Dudley Street,ASBO,NA,NA
2016-02,-7.268032,55.030012,Otter Park,ASBO,NA,NA
2017-01,-6.94133,55.040849,Glenmore Gardens,VISO,NA,NA
2016-08,-5.895149,54.674892,Glenville Road,VISO,NA,NA
2015-07,-6.677206,55.127432,Lambeth Way,CDAR,NA,NA
2017-09,-5.922319,54.584882,Rutland Street,CDAR,NA,NA
2016-05,-7.302011,54.600025,High Street,VISO,NA,NA
2015-05,-5.920936,54.606863,Clarendon Road,ASBO,NA,NA
2016-02,-6.70265,54.493214,Killycavan Manor,Other theft,NA,NA
2016-05,-5.939159,54.598504,Durham Court,ASBO,NA,NA
2015-10,-5.702929,54.591572,John Street,ASBO,NA,NA
2017-02,-5.933746,54.581619,Landseer Street,Other theft,NA,NA
2015-02,-6.030953,54.508755,Saintfield Park,VISO,NA,NA
2017-06,-6.122367,54.487092,Kesh Road,Other theft,NA,NA
2015-11,-6.464223,54.756835,Bann-Side,Drugs,NA,NA
2017-02,-5.678499,54.645899,Cleland Park Central,VISO,NA,NA
2017-09,-5.927095,54.60262,Hill Street,BURG,NA,NA
2017-03,-5.749875,54.374133,Rocks Chapel Road,VISO,NA,NA
2015-04,-7.335867,54.481051,Syonee Road,CDAR,NA,NA
2015-12,-5.965833,54.680772,Glenvarna Green,ASBO,NA,NA
2015-09,-6.333546,54.179102,Sandys Street,VISO,NA,NA
2015-10,-5.89524,54.555608,Carnbrae Park,VISO,NA,NA
2017-10,-5.654055,54.640423,Willowbrook Court,ASBO,NA,NA
2016-03,-5.918379,54.575991,Primrose Street,ASBO,NA,NA
2017-04,-5.820048,54.647659,Old Quay Road,ASBO,NA,NA
2017-08,-5.930334,54.599189,Castle Street,ROBY,NA,NA
2017-04,-5.943897,54.607956,Malvern Close,VISO,NA,NA
2017-01,-5.999369,54.573324,Conor Close,CDAR,NA,NA
2016-02,-7.28619,54.507592,Carnalea Road,Other theft,NA,NA
2015-06,-6.378838,54.193979,Brooklawns,ASBO,NA,NA
2015-08,-5.689548,54.589322,Lamont Avenue,VISO,NA,NA
2015-01,-5.965587,54.627712,Ballysillan Road,VISO,NA,NA
2017-05,-6.332639,54.941623,Kildowney Road,ASBO,NA,NA
2017-09,-5.930149,54.591854,Maryville Street,ASBO,NA,NA
2015-05,-6.364975,54.330729,Station Road,ASBO,NA,NA
2017-07,-6.080141,54.521712,Windemere Road,ASBO,NA,NA
2015-01,-8.011806,54.417217,Doagh Road,CDAR,NA,NA
2016-08,-5.933011,54.599199,Queen Street,ASBO,NA,NA
2015-04,-5.977698,54.622093,Glenbank Drive,VISO,NA,NA
2016-06,-5.986703,54.594938,Springfield Road,VISO,NA,NA
2016-11,-6.340907,54.174298,Corn Market,SHOP,NA,NA
2015-08,-5.886334,54.215805,Golf Links Road,Other theft,NA,NA
2015-06,-6.052099,54.511829,Ridgeway Street,SHOP,NA,NA
2017-05,-7.286046,54.986993,Manorwood,ASBO,NA,NA
2016-11,-5.83644,54.453853,Grange Valley,Other theft,NA,NA
2015-05,-6.570003,54.889462,Drumbolg Road,ASBO,NA,NA
2016-07,-6.013033,54.552479,Areema Drive,ASBO,NA,NA
2017-07,-6.745764,54.634896,Gortalowry Park,ASBO,NA,NA
2015-04,-5.719564,54.325094,Market Street,VISO,NA,NA
2017-03,-6.705261,55.173152,Millrush Park,ASBO,NA,NA
2016-08,-5.904418,54.599084,Tower Court,VISO,NA,NA
2017-12,-5.934633,54.597106,College Square East,Other theft,NA,NA
2016-08,-5.967856,54.724059,Carntall Road,VECR,NA,NA
2017-11,-5.873113,54.608835,Inverwood Gardens,VISO,NA,NA
2017-12,-6.640323,55.199645,Sunnyvale Avenue,Other theft,NA,NA
2017-10,-5.924925,54.599348,Upper Church Lane,Other theft,NA,NA
2016-09,-5.672675,54.659957,Dufferin Avenue,Other theft,NA,NA
2015-10,NA,NA,No Location,SHOP,NA,NA
2016-11,-5.686382,54.596046,Bangor Road,ASBO,NA,NA
2016-09,-5.918121,54.600758,Station Street,VISO,NA,NA
2017-08,-7.342135,54.97883,Prehen Park,VISO,PREHEN,NA
2017-01,-5.896227,54.107422,The Moorings,ASBO,NA,NA
2017-07,-5.833718,54.643223,Strand Mews,ASBO,NA,NA
2015-04,-5.981358,54.563797,Donegall Park,ASBO,NA,NA
2015-05,-6.702107,54.491349,Trew Mount Road,CDAR,NA,NA
2015-04,-7.468528,54.820507,St. Marys Drive,ASBO,NA,NA
2016-01,-5.803796,54.597363,Cherryhill Park,ASBO,NA,NA
2015-07,-6.368379,54.380235,Woodlands,CDAR,NA,NA
2015-09,-5.911542,54.558775,Breda Gardens,VECR,NA,NA
2016-11,-6.941935,55.053484,Crawford Square,ASBO,NA,NA
2016-04,-6.24884,54.098696,Seaview,ASBO,NA,NA
2016-01,-6.331114,54.824685,Nursery Road,VISO,NA,NA
2016-12,-5.83752,54.852561,Hampton Crescent,VECR,NA,NA
2017-09,-7.355168,55.014382,Barrs Lane,VECR,NA,NA
2017-01,-5.923348,54.629088,Shore Road,VISO,NA,NA
2015-10,-7.627793,54.343024,Tempo Road,VISO,NA,NA
2015-06,-6.410318,54.438835,Kernan Hill Manor,ASBO,NA,NA
2015-06,-6.220542,54.705374,Cedarmount,ASBO,NA,NA
2015-04,-5.915135,54.674887,Lacken Walk,ASBO,NA,NA
2015-03,-5.712382,54.314076,Glebetown Drive,CDAR,NA,NA
2017-09,-6.24884,54.098696,Seaview,CDAR,NA,NA
2017-03,-6.469913,55.072281,Ashley Park,ASBO,NA,NA
2016-02,-5.811999,54.716394,Thomas Street,SHOP,NA,NA
2016-01,-6.701463,54.493166,Espey Park,ASBO,NA,NA
2015-09,-6.2222,54.613883,The Beeches,ASBO,NA,NA
2015-09,-7.31354,55.019894,Grainan Drive,ASBO,NA,NA
2017-10,-6.021374,54.54975,Thornhill Crescent,ASBO,NA,NA
2015-07,-5.930154,54.597254,Donegall Square North,VISO,NA,NA
2017-08,-6.15047,54.418018,Maypole Park,VISO,NA,NA
2015-09,-6.179095,54.707597,Abbeyfield Park,Other theft,NA,NA
2017-01,-6.648086,54.346012,Langs Road,VISO,NA,NA
2015-08,-5.924849,54.597496,Seymour Street,SHOP,NA,NA
2016-07,-5.90515,54.597192,Edgar Street,CDAR,NA,NA
2015-01,-5.943791,54.597163,Lady Street,Drugs,NA,NA
2016-03,-6.005693,54.748542,Hawthorn Way,ASBO,NA,NA
2016-02,-6.247942,54.103678,Drumlin Walk,ASBO,NA,NA
2015-08,-7.537857,54.317235,Main Street,VISO,NA,NA
2017-09,-6.046537,54.510275,Haslems Lane,Drugs,NA,NA
2017-04,-6.280034,54.354767,Edenderry Mews,VISO,NA,NA
2017-03,-7.630435,54.469878,Mill Street,VISO,NA,NA
2017-08,-6.599578,54.568321,Back Lower Road,ASBO,NA,NA
2015-03,-5.931624,54.598465,Fountain Street,ROBY,NA,NA
2016-03,-6.521936,54.296771,Mowhan Road,CDAR,NA,NA
2017-03,-7.323641,55.001221,Clarendon Street,VISO,NA,NA
2016-04,-6.711792,54.531296,Coalisland Road,Drugs,NA,NA
2017-08,-6.511945,55.070717,Henry Street,ASBO,NA,NA
2015-06,-6.353172,54.453999,Old Portadown Road,VISO,NA,NA
2016-10,-6.684048,55.129608,Hillview Park,ASBO,NA,NA
2017-03,-5.801981,54.851456,Portland Street,Possession of weapons,NA,NA
2017-08,-5.946732,54.594994,Arundel Courts,ASBO,NA,NA
2015-12,-5.931042,54.612373,Lepper Street,CDAR,NA,NA
2016-02,-5.90433,54.597483,Thistle Court,ASBO,NA,NA
2017-09,-6.455448,54.416303,Clounagh Park,VISO,NA,NA
2016-06,-6.027514,54.543264,The Cutts,CDAR,NA,NA
2017-09,-5.980209,54.580166,Falls Road,ASBO,NA,NA
2015-07,-6.425796,54.099722,Mountain Road,BURG,NA,NA
2017-02,-6.653333,54.354381,Lisanally Lane,ASBO,NA,NA
2017-09,-5.951404,54.664617,Vaddegan Road,VISO,NA,NA
2017-01,-5.913712,54.568049,Annadale Avenue,BURG,NA,NA
2015-06,-6.416876,54.097521,Forest Park,BURG,NA,NA
2016-07,-5.985193,54.627708,Weavershill Road,ASBO,NA,NA
2016-12,-6.366509,54.454036,Pinebank,Drugs,NA,NA
2017-07,-6.897467,55.028359,Ballyavelin Road,Other theft,NA,NA
2016-01,-6.200493,54.722975,Oaktree Drive,VISO,NA,NA
2015-10,-5.814929,54.850459,Circular Road,SHOP,NA,NA
2015-06,-6.351678,54.174185,Altmore Gardens,CDAR,NA,NA
2017-05,-7.72618,54.461123,Duross Road,Drugs,NA,NA
2016-07,-7.355523,54.181362,Lurganboy Park,VISO,NA,NA
2017-09,-7.288668,54.997734,Rossdale,VISO,NA,NA
2017-05,NA,NA,No Location,VECR,NA,NA
2017-03,-6.690032,54.411889,Lisbofin Road,VISO,NA,NA
2016-12,-5.823994,54.593531,Ardcarn Park,VISO,NA,NA
2015-10,-5.817096,54.851567,Main Street,ASBO,NA,NA
2017-03,-7.31798,54.995944,Foyle Street,VISO,NA,NA
2015-01,-5.939027,54.62622,Kenbella Parade,Other theft,NA,NA
2015-11,-6.302525,55.167795,Capecastle Road,VISO,NA,NA
2017-11,-7.609489,54.356684,Sycamore Drive,ASBO,NA,NA
2016-05,-5.650817,54.400002,Shore Street,CDAR,NA,NA
2016-04,-5.924398,54.584469,Agincourt Street,BURG,NA,NA
2017-06,-5.911542,54.558775,Breda Gardens,VISO,NA,NA
2017-07,-5.927533,54.599788,High Street,VISO,NA,NA
2016-04,-5.909219,54.560064,Breda Park,VISO,NA,NA
2017-06,-5.942611,54.626686,Charnwood Court,ASBO,NA,NA
2017-03,-5.905282,54.596718,Madrid Street,VISO,NA,NA
2016-01,-6.019745,54.503612,Plantation Mews,VISO,NA,NA
2017-01,-6.008583,54.545478,Hawthorn Park,ASBO,NA,NA
2017-05,-5.807277,54.59075,Comber Road,VISO,NA,NA
2015-05,-5.733424,54.667894,Carolsteen Drive,ASBO,NA,NA
2017-09,-6.508511,55.078006,Castlehill Terrace,ASBO,NA,NA
2015-01,-7.312809,54.988585,Robert Street,VISO,NA,NA
2015-06,-5.872063,54.599885,Belmont Road,ASBO,NA,NA
2015-03,-5.919718,54.579159,Ormeau Road,ASBO,NA,NA
2017-11,-5.888216,54.214678,Main Street,OTCR,NA,NA
2017-05,-6.717277,55.180681,Enterprise Parade,CDAR,NA,NA
2016-01,-5.933006,54.587985,Botanic Avenue,VISO,NA,NA
2016-08,-6.342943,54.470192,Lough Road,ASBO,NA,NA
2016-01,-6.278889,54.864986,George Street,ASBO,NA,NA
2016-11,-5.901065,54.209512,Slievecorragh Avenue,ASBO,NA,NA
2017-03,-5.93162,54.539631,Ballycoan Road,VISO,NA,NA
2015-02,-6.463625,54.869701,Mull Park,VISO,NA,NA
2016-08,-5.999105,54.551558,Dunmurry Lane,ASBO,NA,NA
2016-11,-6.129967,54.52243,Ballinderry Road,ASBO,NA,NA
2015-06,-5.999062,54.754506,Cameron Court,SHOP,NA,NA
2016-02,-5.960265,54.591108,Nansen Street,VISO,NA,NA
2017-09,-5.918985,54.671755,Old Irish Highway,ASBO,NA,NA
2016-05,-6.750722,54.653507,Princess Avenue,PUBO,NA,NA
2016-03,-5.719938,54.335004,Roughal Park,VISO,NA,NA
2016-07,-5.863969,54.605502,Ardvarna Park,ASBO,NA,NA
2015-09,-6.334055,54.459999,Bridge Street,BURG,NA,NA
2017-11,-6.272573,54.860808,Edward Street,SHOP,NA,NA
2017-07,-5.848846,54.259467,Dromara Road,BURG,NA,NA
2017-11,-6.219326,54.732759,Barra Street,VECR,NA,NA
2016-07,-6.276217,54.347103,Daisy Hill Court,CDAR,NA,NA
2017-11,-7.643201,54.348164,Queen Street,ASBO,NA,NA
2016-09,-5.902906,54.585149,Earl Haig Crescent,Possession of weapons,NA,NA
2016-08,-6.219285,54.714583,Market Square,BURG,NA,NA
2015-05,-6.057888,54.50601,Warrenmount,ASBO,NA,NA
2016-05,-6.279061,54.864251,Galgorm Street,CDAR,NA,NA
2016-01,-7.325204,55.029139,Altcar Park,VISO,NA,NA
2016-12,-6.047621,54.479779,Highgrove,CDAR,NA,NA
2015-04,-6.667105,55.134625,Brook Street,ASBO,NA,NA
2016-05,-5.943791,54.597163,Lady Street,VECR,NA,NA
2016-10,-5.632694,54.628928,Cotton Road,ASBO,NA,NA
2015-07,-6.37118,54.439292,Rosmoyle,ASBO,NA,NA
2016-06,-5.532636,54.641549,Saltworks Street,CDAR,NA,NA
2015-02,-5.894489,54.598364,Newtownards Road,ASBO,NA,NA
2016-11,-5.66716,54.665045,Victoria Road,Other theft,NA,NA
2016-06,-5.930154,54.597254,Donegall Square North,OTCR,NA,NA
2017-05,-6.65186,55.203564,Victoria Street,CDAR,NA,NA
2017-11,-5.931149,54.595941,Donegall Square West,THPR,NA,NA
2016-09,-5.953882,54.515337,Chestnut Lodge,CDAR,NA,NA
2017-12,-7.535649,54.316777,Main Street,VISO,NA,NA
2015-11,-6.046777,54.509784,Smithfield,CDAR,NA,NA
2016-11,-7.311737,55.01559,Culmore Park,ASBO,NA,NA
2016-08,-6.202675,54.893349,Guide Street,Other theft,NA,NA
2015-03,-5.893638,54.222905,Burrenview Way,VISO,NA,NA
2016-07,-6.327077,54.453766,Toberhewny Lane Lower,CDAR,NA,NA
2015-12,-6.667146,55.133386,Brook Street,OTCR,NA,NA
2017-11,-5.848407,54.593905,Cabin Hill Gardens,CDAR,NA,NA
2016-04,-5.891695,54.584757,Ormonde Crescent,ASBO,NA,NA
2015-06,-5.895986,54.576251,Cregagh Road,Other theft,NA,NA
2017-03,-5.92629,54.614799,Mountcollyer Avenue,ROBY,NA,NA
2015-09,-5.935169,54.588355,Lisburn Road,ASBO,NA,NA
2016-05,-6.337535,54.175123,Marcus Street,ASBO,NA,NA
2015-05,-5.962767,54.594923,Beechmount Walk,ASBO,NA,NA
2015-01,-5.977077,54.572503,Stockmans Way,SHOP,NA,NA
2017-11,-7.311945,54.999835,St Columbs Road,ASBO,NA,NA
2017-01,-6.949792,55.052825,Main Street,VISO,NA,NA
2015-11,-7.627793,54.343024,Tempo Road,ASBO,NA,NA
2015-03,-5.893638,54.222905,Burrenview Way,VISO,NA,NA
2017-01,-7.028584,54.464363,Castle Hill Park,CDAR,NA,NA
2015-07,-6.284773,54.863254,Galgorm Road,ASBO,NA,NA
2015-10,-5.999883,54.714547,Liester Park,BURG,NA,NA
2015-08,-6.331857,54.459447,Trasna Way,ASBO,NA,NA
2015-06,-7.313551,54.989972,Spencer Road,CDAR,NA,NA
2017-08,-5.638221,54.643907,Ashbury Avenue,ASBO,NA,NA
2015-07,-7.317373,55.010537,Strand Road,ASBO,NA,NA
2015-07,-5.935912,54.547656,Old Milltown Road,ASBO,NA,NA
2017-12,-7.471975,54.825813,Carrick Strand,SHOP,NA,NA
2017-06,-7.314201,55.022332,Shantallow Avenue,ASBO,NA,NA
2017-02,-6.322084,54.860047,Maine Park,ASBO,NA,NA
